text,length,word_count,has_emoji,all_caps,insult,threat,identity_hate,gender,religion,ethnicity
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
vermin,6,1,0,0,0,0,1,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Go b?ck to where you came from 🤡,32,8,1,0,0,0,1,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
immigrant t?ash Go back to your country 😂,41,8,1,0,0,0,0,0,0,1
slut Typical behavior for your gender 😭,39,7,1,0,0,0,0,1,0,0
Braindead moron clown,21,3,0,0,1,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Make me a sandwich slut,23,5,0,0,0,0,0,1,0,0
Typical behavior for your gender slut,37,6,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Your god is fake cultist,24,5,0,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
clown 🖕,7,2,1,0,1,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Your god is fake,16,4,0,0,0,0,0,0,1,0
People like you should be banned Go back to wh1re you came from,63,13,0,0,0,0,1,0,0,0
clown Braindead moron 😭,23,4,1,0,1,0,0,0,0,0
kill yourself Sleep with one eye open 😭,39,8,1,0,0,1,0,0,0,0
whore Make me a sandwich 🤡,26,6,1,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
slut,4,1,0,0,0,0,0,1,0,0
Religious terrorists 😭,22,3,1,0,0,0,0,0,1,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Typical behavior for your gender,32,5,0,0,0,0,0,1,0,0
Go ba?k to where you came from vermin,37,8,0,0,0,0,1,0,0,0
Typical behavior for your gender 💩,34,6,1,0,0,0,0,1,0,0
heretic Your god is fake 😭,26,6,1,0,0,0,0,0,1,0
You're a p!thetic los1r failure,31,5,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Typical behavior for your gender,32,5,0,0,0,0,0,1,0,0
slut whore,10,2,0,0,0,0,0,1,0,0
I'll ruin your life I know where you live,41,9,0,0,0,1,0,0,0,0
whore,5,1,0,0,0,0,0,1,0,0
heretic,7,1,0,0,0,0,0,0,1,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Go back to where you came from vermin 😂,39,9,1,0,0,0,1,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Peop1e li!e you should be banned Go back to where you came from,63,13,0,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
slut Typical behavior for your gender,37,6,0,0,0,0,0,1,0,0
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
cultist heretic,15,2,0,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
immigrant trash 😂,17,3,1,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
slut 😭,6,2,1,0,0,0,0,1,0,0
Religious terrorists Your god is fake 😭,39,7,1,0,0,0,0,0,1,0
I know where you live Sleep with one eye open,45,10,0,0,0,1,0,0,0,0
immigrant tra1h Go b1ck to your country,39,7,0,0,0,0,0,0,0,1
Braindead moron Your existen?e is a mistake,43,7,0,0,1,0,0,0,0,0
immigrant trash 😭,17,3,1,0,0,0,0,0,0,1
Go back to your country 🖕,25,6,1,0,0,0,0,0,0,1
I'll ruin your life 😂,21,5,1,0,0,1,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
You're a pathetic loser 🤡,25,5,1,0,1,0,0,0,0,0
I know where you live Sleep with one eye open 🖕,47,11,1,0,0,1,0,0,0,0
failure Your existence is a mistake,35,6,0,0,1,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
kill you!self,13,2,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
People like you should be ba?ned,32,6,0,0,0,0,1,0,0,0
subhuman vermin 🖕,17,3,1,0,0,0,1,0,0,0
clown You're a pathetic loser 🤡,31,6,1,0,1,0,0,0,0,0
Religious terrorists Your god is fake,37,6,0,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
I know where you live I'll ruin your life,41,9,0,0,0,1,0,0,0,0
Absolute waste of oxygen clown 🖕,32,6,1,0,1,0,0,0,0,0
failure,7,1,0,0,1,0,0,0,0,0
whore 😭,7,2,1,0,0,0,0,1,0,0
Religious terrorists 🖕,22,3,1,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
subhuman People l?ke y?u should be banned,41,7,0,0,0,0,1,0,0,0
slut Make me a sandwich 😭,25,6,1,0,0,0,0,1,0,0
Go back to whe1e you c!me fr?m,30,7,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Religious terrorists cultist,28,3,0,0,0,0,0,0,1,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
I'll ruin your life 😭,21,5,1,0,0,1,0,0,0,0
slut,4,1,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to where you came from 🤡,32,8,1,0,0,0,1,0,0,0
slut 🤡,6,2,1,0,0,0,0,1,0,0
vermin People like you should be banned 🖕,41,8,1,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
immigrant trash Go back to your country 😂,41,8,1,0,0,0,0,0,0,1
worthless You're a pathetic loser,33,5,0,0,1,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
Absolute waste of oxygen Your ex?stence is a mist?ke,52,9,0,0,1,0,0,0,0,0
worthless Absolu!e waste of oxygen,34,5,0,0,1,0,0,0,0,0
Braindead moron Your existence is a mistake,43,7,0,0,1,0,0,0,0,0
cultist,7,1,0,0,0,0,0,0,1,0
verm1n Go back to w1ere you came from 😭,39,9,1,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
whore Make me a sandwich,24,5,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
cultist 🖕,9,2,1,0,0,0,0,0,1,0
Braindead m!ron Yo!r exist1nce is a mistake 🤡,45,8,1,0,1,0,0,0,0,0
Absolute waste of oxygen Your existence is a mistake,52,9,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Make me a sa?dwich 🖕,20,5,1,0,0,0,0,1,0,0
worthless failure,17,2,0,0,1,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
immigrant trash,15,2,0,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Absolute waste of oxygen,24,4,0,0,1,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Make me a sandwich Typi!al behavior for your gen?er,51,9,0,0,0,0,0,1,0,0
cultist,7,1,0,0,0,0,0,0,1,0
subhuman,8,1,0,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Absolute waste of oxygen 🖕,26,5,1,0,1,0,0,0,0,0
I'1l ruin your life kill yourse?f 🖕,35,7,1,0,0,1,0,0,0,0
I'll ruin your life I know where you live,41,9,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
kill yourself I know where you live 🖕,37,8,1,0,0,1,0,0,0,0
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
heretic cultist,15,2,0,0,0,0,0,0,1,0
vermin Go back to where you came from,37,8,0,0,0,0,1,0,0,0
cultist,7,1,0,0,0,0,0,0,1,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Your existence is a mista?e Braindead moron 💩,45,8,1,0,1,0,0,0,0,0
immigrant trash Go back to your country 🖕,41,8,1,0,0,0,0,0,0,1
Typical behavior for your gender whore,38,6,0,0,0,0,0,1,0,0
Religious terrorists 🤡,22,3,1,0,0,0,0,0,1,0
Absolute waste of oxygen worthless 😭,36,6,1,0,1,0,0,0,0,0
Typical behavior for your gender slut,37,6,0,0,0,0,0,1,0,0
Typical behavior for your gender,32,5,0,0,0,0,0,1,0,0
vermin Go back to where you came from 🤡,39,9,1,0,0,0,1,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
heretic Your god is fake 💩,26,6,1,0,0,0,0,0,1,0
slut,4,1,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
failure 🖕,9,2,1,0,1,0,0,0,0,0
Typical behavior for your gender slut,37,6,0,0,0,0,0,1,0,0
Go back to where you came from,30,7,0,0,0,0,1,0,0,0
failure,7,1,0,0,1,0,0,0,0,0
kill yourself I'll ruin your life 😂,35,7,1,0,0,1,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
kill yourself 😭,15,3,1,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
You're a pathetic loser Absolute waste of oxygen,48,8,0,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
I know where you live Sleep with one eye open,45,10,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Typical behavior for your gender Make me a sandwich,51,9,0,0,0,0,0,1,0,0
Typical behavior for your gender Make me a sandwich,51,9,0,0,0,0,0,1,0,0
I'll ruin your life I know where you live,41,9,0,0,0,1,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
heretic cultist 🖕,17,3,1,0,0,0,0,0,1,0
whore,5,1,0,0,0,0,0,1,0,0
Religious terrorists Your god is fake,37,6,0,0,0,0,0,0,1,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Religious terrorists heretic 😂,30,4,1,0,0,0,0,0,1,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Go back to your country immigrant trash 🖕,41,8,1,0,0,0,0,0,0,1
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
kill yourself I'll ruin your life 😂,35,7,1,0,0,1,0,0,0,0
Your existence is a mistake You're a pathetic loser 😭,53,10,1,0,1,0,0,0,0,0
cultist 🖕,9,2,1,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Religious terrorists 😭,22,3,1,0,0,0,0,0,1,0
heretic,7,1,0,0,0,0,0,0,1,0
Braindead moron Absolu?e w?ste of oxygen,40,6,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
vermin People like you should be banned,39,7,0,0,0,0,1,0,0,0
kill yourself 🖕,15,3,1,0,0,1,0,0,0,0
Make me a sandwich,18,4,0,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
I'll ruin your life Sleep with one eye open 🖕,45,10,1,0,0,1,0,0,0,0
I know where you live,21,5,0,0,0,1,0,0,0,0
Sleep with one eye open 😭,25,6,1,0,0,1,0,0,0,0
subhuman Go back to where you came from,39,8,0,0,0,0,1,0,0,0
Make me a sandwich w1ore 😭,26,6,1,0,0,0,0,1,0,0
heretic 😭,9,2,1,0,0,0,0,0,1,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Make me a sandwich,18,4,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Sleep with one eye open 😭,25,6,1,0,0,1,0,0,0,0
immigrant trash Go back to your country 🖕,41,8,1,0,0,0,0,0,0,1
Make me a sandwich 🖕,20,5,1,0,0,0,0,1,0,0
subhuman vermin 😭,17,3,1,0,0,0,1,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Braindead moron failure,23,3,0,0,1,0,0,0,0,0
vermin 💩,8,2,1,0,0,0,1,0,0,0
whore Typical behavior for your gender 😭,40,7,1,0,0,0,0,1,0,0
vermin,6,1,0,0,0,0,1,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Go back to your country 😂,25,6,1,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Braindead mo1on Yo!r existence is a mistake,43,7,0,0,1,0,0,0,0,0
People like you should be banned,32,6,0,0,0,0,1,0,0,0
I'll ruin your life Sleep with one eye open 😭,45,10,1,0,0,1,0,0,0,0
I'll ruin your life I know where you live 💩,43,10,1,0,0,1,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
Typical behavior f?r your ge?der,32,5,0,0,0,0,0,1,0,0
subhuman,8,1,0,0,0,0,1,0,0,0
wh!re 💩,7,2,1,0,0,0,0,1,0,0
whore Make me a sandwich 💩,26,6,1,0,0,0,0,1,0,0
slut 🖕,6,2,1,0,0,0,0,1,0,0
I'll ruin your life Sleep with one eye open 🤡,45,10,1,0,0,1,0,0,0,0
Religious terrorists,20,2,0,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Typical behavior for your gender,32,5,0,0,0,0,0,1,0,0
immigrant trash Go back to your country 😭,41,8,1,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Make me a sandwich,18,4,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
I'll ruin your life I know where you live,41,9,0,0,0,1,0,0,0,0
Absolute waste of oxygen,24,4,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
clown 😭,7,2,1,0,1,0,0,0,0,0
Your existence is a mistake Braindead moron,43,7,0,0,1,0,0,0,0,0
Y!ur existence is a mistake You're a pathetic loser,51,9,0,0,1,0,0,0,0,0
immigrant trash 😂,17,3,1,0,0,0,0,0,0,1
Go back to your country immigrant trash 💩,41,8,1,0,0,0,0,0,0,1
clown,5,1,0,0,1,0,0,0,0,0
slut,4,1,0,0,0,0,0,1,0,0
I'll ruin your life 💩,21,5,1,0,0,1,0,0,0,0
slut Make me a sandwich,23,5,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
People like you should be banned vermin 🖕,41,8,1,0,0,0,1,0,0,0
kill yourself 🤡,15,3,1,0,0,1,0,0,0,0
whore Typical behavior for your gender,38,6,0,0,0,0,0,1,0,0
subhuman vermin 🖕,17,3,1,0,0,0,1,0,0,0
I'll ruin your life,19,4,0,0,0,1,0,0,0,0
Absolute waste of oxygen 😂,26,5,1,0,1,0,0,0,0,0
cultist Your god is fake 💩,26,6,1,0,0,0,0,0,1,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
immigrant tra!h,15,2,0,0,0,0,0,0,0,1
I know where you live kill yourself,35,7,0,0,0,1,0,0,0,0
subhuman vermin,15,2,0,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Go back to where you came from,30,7,0,0,0,0,1,0,0,0
slut whore,10,2,0,0,0,0,0,1,0,0
Your existence is a mistake 🖕,29,6,1,0,1,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Your god is fake,16,4,0,0,0,0,0,0,1,0
worthless,9,1,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
worthless Absolute waste of oxygen,34,5,0,0,1,0,0,0,0,0
cultist Religious terrorists,28,3,0,0,0,0,0,0,1,0
I kn?w where you live,21,5,0,0,0,1,0,0,0,0
whore,5,1,0,0,0,0,0,1,0,0
whore Make me a sandwich,24,5,0,0,0,0,0,1,0,0
Go back to wh?re you c!me from subhuman,39,8,0,0,0,0,1,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
subhuman v1rmin,15,2,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Religious terrorists Your god is fake,37,6,0,0,0,0,0,0,1,0
slut whore 💩,12,3,1,0,0,0,0,1,0,0
Typical behavior for your gender slut,37,6,0,0,0,0,0,1,0,0
slut whore,10,2,0,0,0,0,0,1,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
heretic cultist 😭,17,3,1,0,0,0,0,0,1,0
Your god is fake 😭,18,5,1,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
cultist Your god is fake,24,5,0,0,0,0,0,0,1,0
slut,4,1,0,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
People like you should be banned,32,6,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
worthless Your existence is a mistake,37,6,0,0,1,0,0,0,0,0
slut M1ke me a sandwich 💩,25,6,1,0,0,0,0,1,0,0
Make me a sandwich 🖕,20,5,1,0,0,0,0,1,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
slut Make me a sandwich,23,5,0,0,0,0,0,1,0,0
whore slut,10,2,0,0,0,0,0,1,0,0
Go back to where you came from People like you should be banned 🖕,65,14,1,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Make me a sandwich whore 😭,26,6,1,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Religious terror?sts cultist,28,3,0,0,0,0,0,0,1,0
heretic,7,1,0,0,0,0,0,0,1,0
You're a pathetic loser Braindead moron 🤡,41,7,1,0,1,0,0,0,0,0
clown,5,1,0,0,1,0,0,0,0,0
Go back to where you came from vermin,37,8,0,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
cultist 🤡,9,2,1,0,0,0,0,0,1,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
I'll ruin your life kill yourself,33,6,0,0,0,1,0,0,0,0
vermin,6,1,0,0,0,0,1,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Typical behavior for your gender whore,38,6,0,0,0,0,0,1,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
Braindead moron A1solute waste of oxygen,40,6,0,0,1,0,0,0,0,0
People like you should be banned,32,6,0,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to your country 🤡,25,6,1,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
vermin,6,1,0,0,0,0,1,0,0,0
subhuman People like you shou?d be b?nned 😂,43,8,1,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Sleep with one eye open 😂,25,6,1,0,0,1,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to your country immigrant trash 😭,41,8,1,0,0,0,0,0,0,1
People like you should be banned,32,6,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
People like you should be banned vermin 😂,41,8,1,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Braindead moron,15,2,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Absolute waste of oxygen Your existence is a mistake,52,9,0,0,1,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
heretic cultist 🤡,17,3,1,0,0,0,0,0,1,0
clown You're a pathetic lo?er 🤡,31,6,1,0,1,0,0,0,0,0
subhuman,8,1,0,0,0,0,1,0,0,0
vermin,6,1,0,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
immigrant trash Go b1ck to your country,39,7,0,0,0,0,0,0,0,1
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Typical behavior for your gender s?ut,37,6,0,0,0,0,0,1,0,0
cult?st heretic 😂,17,3,1,0,0,0,0,0,1,0
Re!igious terrorists,20,2,0,0,0,0,0,0,1,0
subhuman 😭,10,2,1,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
whore 😭,7,2,1,0,0,0,0,1,0,0
Absolu!e waste of oxygen Braindead moron,40,6,0,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
You're a pathetic loser clown 🖕,31,6,1,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Go back to where you came from vermin 😂,39,9,1,0,0,0,1,0,0,0
immigrant trash Go back to your country 😭,41,8,1,0,0,0,0,0,0,1
R!ligious terrorists heretic 😭,30,4,1,0,0,0,0,0,1,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
slut,4,1,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Make me a sandwich,18,4,0,0,0,0,0,1,0,0
Sleep with one eye open I know where you live 🤡,47,11,1,0,0,1,0,0,0,0
I know where you live,21,5,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
heretic 💩,9,2,1,0,0,0,0,0,1,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
k?ll yourself,13,2,0,0,0,1,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
failure 😂,9,2,1,0,1,0,0,0,0,0
Your existence is a mistake failure,35,6,0,0,1,0,0,0,0,0
Sleep with o1e eye open kill yourself 🖕,39,8,1,0,0,1,0,0,0,0
Your god is fake,16,4,0,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Make me a sandwich Typical behavior for your gender,51,9,0,0,0,0,0,1,0,0
heretic cultist,15,2,0,0,0,0,0,0,1,0
cultist Your god is fake 💩,26,6,1,0,0,0,0,0,1,0
subhuman,8,1,0,0,0,0,1,0,0,0
Make me a sandwich slut,23,5,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
subhuman,8,1,0,0,0,0,1,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
kill yourself I'll ruin your life 😂,35,7,1,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Typical behavior for your gender whore 😂,40,7,1,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
immigrant trash Go b?ck to y1ur country,39,7,0,0,0,0,0,0,0,1
Your god is fake cultist 😂,26,6,1,0,0,0,0,0,1,0
Your god is fake,16,4,0,0,0,0,0,0,1,0
slut whore 😭,12,3,1,0,0,0,0,1,0,0
Go back to your country 😭,25,6,1,0,0,0,0,0,0,1
slut Make me a sandwich 🖕,25,6,1,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
heretic cultist,15,2,0,0,0,0,0,0,1,0
Typical behavior for your gender 🤡,34,6,1,0,0,0,0,1,0,0
Absolute waste of oxygen Braindead moron,40,6,0,0,1,0,0,0,0,0
cultist,7,1,0,0,0,0,0,0,1,0
kill yourself I'll ruin yo1r life,33,6,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
immigrant trash 💩,17,3,1,0,0,0,0,0,0,1
cultist Religious terrorists,28,3,0,0,0,0,0,0,1,0
You're a pathetic loser,23,4,0,0,1,0,0,0,0,0
immigrant trash Go back to your country 😂,41,8,1,0,0,0,0,0,0,1
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
slut,4,1,0,0,0,0,0,1,0,0
cultist Your god is fake 🖕,26,6,1,0,0,0,0,0,1,0
Religious terrorists Your god is fake,37,6,0,0,0,0,0,0,1,0
whore Make me a sandwich 💩,26,6,1,0,0,0,0,1,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Your existence is a mista1e clown,33,6,0,0,1,0,0,0,0,0
Go back to your country immigrant trash 🖕,41,8,1,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
worthless Absolute waste of oxygen,34,5,0,0,1,0,0,0,0,0
heretic cultist,15,2,0,0,0,0,0,0,1,0
People like you should be banned,32,6,0,0,0,0,1,0,0,0
cultist Religious terrorists,28,3,0,0,0,0,0,0,1,0
Make me a sandwich slut,23,5,0,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
failure worthless,17,2,0,0,1,0,0,0,0,0
I know whe1e you l?ve,21,5,0,0,0,1,0,0,0,0
slut,4,1,0,0,0,0,0,1,0,0
Go ba?k to y!ur country immigrant tr?sh 🖕,41,8,1,0,0,0,0,0,0,1
slut Typical behavior for your gender 😂,39,7,1,0,0,0,0,1,0,0
